date,region,store_id,product_id,category,price,units_sold,holiday_flag,promotion_flag,inventory
2024-06-13,Indore,IND_2,P002,Personal Care,37.25,205,0,0,269
2024-06-13,Indore,IND_2,P003,Electronics,55.37,80,0,0,141
2024-06-13,Indore,IND_2,P004,Beverages,71.39,95,0,0,168
2024-06-13,Indore,IND_2,P005,Cleaning,163.77,181,0,0,192
2024-06-13,Delhi,DEL_1,P001,Grocery,104.39,57,0,0,87
2024-06-13,Delhi,DEL_1,P002,Personal Care,170.27,59,0,0,127
2024-06-13,Delhi,DEL_1,P003,Electronics,106.52,194,0,0,286
2024-06-13,Delhi,DEL_1,P004,Beverages,47.97,154,0,1,171
2024-06-13,Delhi,DEL_1,P005,Cleaning,37.08,108,0,0,141
2024-06-13,Delhi,DEL_2,P001,Grocery,36.05,115,0,0,155
2024-06-13,Delhi,DEL_2,P002,Personal Care,80.41,175,0,0,189
2024-06-13,Delhi,DEL_2,P003,Electronics,142.25,86,0,0,105
2024-06-13,Delhi,DEL_2,P004,Beverages,33.56,144,0,0,178
2024-06-13,Delhi,DEL_2,P005,Cleaning,195.92,86,0,0,131
2024-06-13,Mumbai,MUM_1,P001,Grocery,134.55,185,0,0,204
2024-06-13,Mumbai,MUM_1,P002,Personal Care,165.78,50,0,0,72
2024-06-13,Mumbai,MUM_1,P003,Electronics,129.01,64,0,0,83
2024-06-13,Mumbai,MUM_1,P004,Beverages,87.51,143,0,1,230
2024-06-13,Mumbai,MUM_1,P005,Cleaning,104.7,75,0,0,128
2024-06-13,Mumbai,MUM_2,P001,Grocery,63.57,196,0,1,226
2024-06-13,Mumbai,MUM_2,P002,Personal Care,78.6,192,0,1,248
2024-06-13,Mumbai,MUM_2,P003,Electronics,72.88,206,0,0,223
2024-06-13,Mumbai,MUM_2,P004,Beverages,157.19,122,0,0,160
2024-06-13,Mumbai,MUM_2,P005,Cleaning,153.75,89,0,0,148
2024-06-14,Indore,IND_1,P001,Grocery,66.3,122,0,0,168
2024-06-14,Indore,IND_1,P002,Personal Care,130.36,140,0,0,168
2024-06-14,Indore,IND_1,P003,Electronics,55.77,176,0,0,193
2024-06-14,Indore,IND_1,P004,Beverages,108.46,188,0,0,202
2024-06-14,Indore,IND_1,P005,Cleaning,179.85,104,0,0,123
2024-06-14,Indore,IND_2,P001,Grocery,156.2,153,0,1,203
2024-06-14,Indore,IND_2,P002,Personal Care,93.79,138,0,0,159
2024-06-14,Indore,IND_2,P003,Electronics,156.77,173,0,0,202
2024-06-14,Indore,IND_2,P004,Beverages,85.58,106,0,0,135
2024-06-14,Indore,IND_2,P005,Cleaning,162.67,54,0,0,148
2024-06-14,Delhi,DEL_1,P001,Grocery,30.32,81,0,0,135
2024-06-14,Delhi,DEL_1,P002,Personal Care,45.81,46,0,0,69
2024-06-14,Delhi,DEL_1,P003,Electronics,152.98,100,0,0,133
2024-06-14,Delhi,DEL_1,P004,Beverages,145.0,140,0,1,168
2024-06-14,Delhi,DEL_1,P005,Cleaning,114.7,215,0,0,282
2024-06-14,Delhi,DEL_2,P001,Grocery,150.31,80,0,0,137
2024-06-14,Delhi,DEL_2,P002,Personal Care,93.49,149,0,0,205
2024-06-14,Delhi,DEL_2,P003,Electronics,199.72,121,0,1,163
2024-06-14,Delhi,DEL_2,P004,Beverages,101.61,92,0,0,179
2024-06-14,Delhi,DEL_2,P005,Cleaning,157.03,124,0,0,149
2024-06-14,Mumbai,MUM_1,P001,Grocery,64.5,189,0,0,249
2024-06-14,Mumbai,MUM_1,P002,Personal Care,189.92,68,0,0,103
2024-06-14,Mumbai,MUM_1,P003,Electronics,178.36,138,0,1,217
2024-06-14,Mumbai,MUM_1,P004,Beverages,137.3,86,0,0,130
2024-06-14,Mumbai,MUM_1,P005,Cleaning,104.26,114,0,0,207
2024-06-14,Mumbai,MUM_2,P001,Grocery,141.68,172,0,1,211
2024-06-14,Mumbai,MUM_2,P002,Personal Care,36.17,50,0,0,113
2024-06-14,Mumbai,MUM_2,P003,Electronics,102.91,135,0,1,188
2024-06-14,Mumbai,MUM_2,P004,Beverages,56.58,187,0,1,229
2024-06-14,Mumbai,MUM_2,P005,Cleaning,161.22,175,0,0,266
2024-06-15,Indore,IND_1,P001,Grocery,154.52,188,0,0,223
2024-06-15,Indore,IND_1,P002,Personal Care,101.19,119,0,0,165
2024-06-15,Indore,IND_1,P003,Electronics,196.82,167,0,0,225
2024-06-15,Indore,IND_1,P004,Beverages,108.87,216,0,1,237
2024-06-15,Indore,IND_1,P005,Cleaning,89.42,154,0,0,234
2024-06-15,Indore,IND_2,P001,Grocery,146.24,97,0,0,167
2024-06-15,Indore,IND_2,P002,Personal Care,176.22,167,0,0,246
2024-06-15,Indore,IND_2,P003,Electronics,173.98,68,0,0,79
2024-06-15,Indore,IND_2,P004,Beverages,142.91,87,0,0,135
2024-06-15,Indore,IND_2,P005,Cleaning,122.72,71,0,0,140
2024-06-15,Delhi,DEL_1,P001,Grocery,90.52,110,0,1,140
2024-06-15,Delhi,DEL_1,P002,Personal Care,58.0,158,0,0,253
2024-06-15,Delhi,DEL_1,P003,Electronics,33.05,123,0,0,190
2024-06-15,Delhi,DEL_1,P004,Beverages,157.62,91,0,0,125
2024-06-15,Delhi,DEL_1,P005,Cleaning,46.01,90,0,0,105
2024-06-15,Delhi,DEL_2,P001,Grocery,93.23,219,0,0,278
2024-06-15,Delhi,DEL_2,P002,Personal Care,45.88,61,0,0,94
2024-06-15,Delhi,DEL_2,P003,Electronics,90.63,112,0,0,193
2024-06-15,Delhi,DEL_2,P004,Beverages,165.65,111,0,0,190
2024-06-15,Delhi,DEL_2,P005,Cleaning,164.85,195,0,0,207
2024-06-15,Mumbai,MUM_1,P001,Grocery,182.52,176,0,0,217
2024-06-15,Mumbai,MUM_1,P002,Personal Care,141.23,48,0,0,127
2024-06-15,Mumbai,MUM_1,P003,Electronics,194.52,216,0,1,241
2024-06-15,Mumbai,MUM_1,P004,Beverages,198.03,91,0,0,130
2024-06-15,Mumbai,MUM_1,P005,Cleaning,137.89,156,0,0,168
2024-06-15,Mumbai,MUM_2,P001,Grocery,119.66,163,0,0,177
2024-06-15,Mumbai,MUM_2,P002,Personal Care,195.49,60,0,0,152
2024-06-15,Mumbai,MUM_2,P003,Electronics,159.13,206,0,1,288
2024-06-15,Mumbai,MUM_2,P004,Beverages,90.83,181,0,0,211
2024-06-15,Mumbai,MUM_2,P005,Cleaning,49.2,98,0,0,148
2024-06-16,Indore,IND_1,P001,Grocery,155.74,142,0,0,173
2024-06-16,Indore,IND_1,P002,Personal Care,155.47,195,0,1,219
2024-06-16,Indore,IND_1,P003,Electronics,73.18,156,0,0,205
2024-06-16,Indore,IND_1,P004,Beverages,30.65,214,0,0,224
2024-06-16,Indore,IND_1,P005,Cleaning,172.3,117,0,0,164
2024-06-16,Indore,IND_2,P001,Grocery,91.26,135,0,0,197
2024-06-16,Indore,IND_2,P002,Personal Care,141.04,234,0,1,320
2024-06-16,Indore,IND_2,P003,Electronics,182.8,193,0,0,225
2024-06-16,Indore,IND_2,P004,Beverages,58.74,111,0,0,192
2024-06-16,Indore,IND_2,P005,Cleaning,51.9,125,0,0,218
2024-06-16,Delhi,DEL_1,P001,Grocery,33.06,59,0,0,116
2024-06-16,Delhi,DEL_1,P002,Personal Care,150.31,216,0,1,267
2024-06-16,Delhi,DEL_1,P003,Electronics,148.88,165,0,1,193
2024-06-16,Delhi,DEL_1,P004,Beverages,178.37,140,0,0,185
2024-06-16,Delhi,DEL_1,P005,Cleaning,46.41,87,0,0,110
2024-06-16,Delhi,DEL_2,P001,Grocery,131.72,134,0,0,184
2024-06-16,Delhi,DEL_2,P002,Personal Care,38.18,81,0,1,176
2024-06-16,Delhi,DEL_2,P003,Electronics,181.69,76,0,0,147
2024-06-16,Delhi,DEL_2,P004,Beverages,165.08,96,0,0,190
2024-06-16,Delhi,DEL_2,P005,Cleaning,118.65,58,0,0,134
2024-06-16,Mumbai,MUM_1,P001,Grocery,113.02,200,0,0,297
2024-06-16,Mumbai,MUM_1,P002,Personal Care,192.49,143,0,0,199
2024-06-16,Mumbai,MUM_1,P003,Electronics,43.98,120,0,1,181
2024-06-16,Mumbai,MUM_1,P004,Beverages,105.37,86,0,0,133
2024-06-16,Mumbai,MUM_1,P005,Cleaning,130.59,168,0,0,181
2024-06-16,Mumbai,MUM_2,P001,Grocery,95.37,140,0,0,215
2024-06-16,Mumbai,MUM_2,P002,Personal Care,76.17,188,0,0,203
2024-06-16,Mumbai,MUM_2,P003,Electronics,181.55,111,0,0,132
2024-06-16,Mumbai,MUM_2,P004,Beverages,132.69,165,0,1,214
2024-06-16,Mumbai,MUM_2,P005,Cleaning,109.86,110,0,0,175
2024-06-17,Indore,IND_1,P001,Grocery,130.45,164,1,0,222
2024-06-17,Indore,IND_1,P002,Personal Care,67.15,144,1,0,162
2024-06-17,Indore,IND_1,P003,Electronics,168.84,111,1,0,159
2024-06-17,Indore,IND_1,P004,Beverages,127.71,98,1,0,126
2024-06-17,Indore,IND_1,P005,Cleaning,106.6,153,1,1,238
2024-06-17,Indore,IND_2,P001,Grocery,179.98,180,1,0,201
2024-06-17,Indore,IND_2,P002,Personal Care,144.68,191,1,0,282
2024-06-17,Indore,IND_2,P003,Electronics,73.64,216,1,0,261
2024-06-17,Indore,IND_2,P004,Beverages,92.74,179,1,0,203
2024-06-17,Indore,IND_2,P005,Cleaning,157.47,140,1,0,223
2024-06-17,Delhi,DEL_1,P001,Grocery,91.53,91,1,0,173
2024-06-17,Delhi,DEL_1,P002,Personal Care,134.14,213,1,1,292
2024-06-17,Delhi,DEL_1,P003,Electronics,50.49,242,1,1,332
2024-06-17,Delhi,DEL_1,P004,Beverages,148.13,165,1,0,229
2024-06-17,Delhi,DEL_1,P005,Cleaning,128.12,131,1,0,163
2024-06-17,Delhi,DEL_2,P001,Grocery,168.84,130,1,0,193
2024-06-17,Delhi,DEL_2,P002,Personal Care,174.81,234,1,0,273
2024-06-17,Delhi,DEL_2,P003,Electronics,105.89,179,1,0,229
2024-06-17,Delhi,DEL_2,P004,Beverages,103.27,145,1,0,178
2024-06-17,Delhi,DEL_2,P005,Cleaning,93.67,100,1,0,177
2024-06-17,Mumbai,MUM_1,P001,Grocery,37.61,165,1,0,217
2024-06-17,Mumbai,MUM_1,P002,Personal Care,95.6,258,1,0,316
2024-06-17,Mumbai,MUM_1,P003,Electronics,47.21,246,1,1,331
2024-06-17,Mumbai,MUM_1,P004,Beverages,125.15,203,1,0,262
2024-06-17,Mumbai,MUM_1,P005,Cleaning,112.55,164,1,0,200
2024-06-17,Mumbai,MUM_2,P001,Grocery,65.51,186,1,1,245
2024-06-17,Mumbai,MUM_2,P002,Personal Care,83.25,129,1,0,175
2024-06-17,Mumbai,MUM_2,P003,Electronics,192.51,185,1,0,200
2024-06-17,Mumbai,MUM_2,P004,Beverages,132.5,245,1,1,271
2024-06-17,Mumbai,MUM_2,P005,Cleaning,95.54,155,1,0,233
2024-06-18,Indore,IND_1,P001,Grocery,56.2,167,0,0,227
2024-06-18,Indore,IND_1,P002,Personal Care,90.55,195,0,1,255
2024-06-18,Indore,IND_1,P003,Electronics,60.12,146,0,0,218
2024-06-18,Indore,IND_1,P004,Beverages,53.66,171,0,0,191
2024-06-18,Indore,IND_1,P005,Cleaning,65.24,152,0,0,185
2024-06-18,Indore,IND_2,P001,Grocery,135.51,147,0,0,164
2024-06-18,Indore,IND_2,P002,Personal Care,36.71,170,0,0,224
2024-06-18,Indore,IND_2,P003,Electronics,107.94,195,0,0,209
2024-06-18,Indore,IND_2,P004,Beverages,165.02,95,0,0,156
2024-06-18,Indore,IND_2,P005,Cleaning,176.8,160,0,0,244
2024-06-18,Delhi,DEL_1,P001,Grocery,64.55,203,0,0,293
2024-06-18,Delhi,DEL_1,P002,Personal Care,177.15,163,0,1,223
2024-06-18,Delhi,DEL_1,P003,Electronics,132.36,201,0,0,282
2024-06-18,Delhi,DEL_1,P004,Beverages,40.62,144,0,1,166
2024-06-18,Delhi,DEL_1,P005,Cleaning,195.16,192,0,0,244
2024-06-18,Delhi,DEL_2,P001,Grocery,178.25,109,0,0,139
2024-06-18,Delhi,DEL_2,P002,Personal Care,90.98,128,0,1,208
2024-06-18,Delhi,DEL_2,P003,Electronics,30.39,92,0,0,126
2024-06-18,Delhi,DEL_2,P004,Beverages,137.59,202,0,0,284
2024-06-18,Delhi,DEL_2,P005,Cleaning,160.24,194,0,1,226
2024-06-18,Mumbai,MUM_1,P001,Grocery,112.9,184,0,0,207
2024-06-18,Mumbai,MUM_1,P002,Personal Care,167.4,85,0,1,139
2024-06-18,Mumbai,MUM_1,P003,Electronics,192.37,54,0,0,97
2024-06-18,Mumbai,MUM_1,P004,Beverages,165.07,120,0,0,195
2024-06-18,Mumbai,MUM_1,P005,Cleaning,150.72,96,0,0,183
2024-06-18,Mumbai,MUM_2,P001,Grocery,55.9,157,0,0,219
2024-06-18,Mumbai,MUM_2,P002,Personal Care,173.18,37,0,0,103
2024-06-18,Mumbai,MUM_2,P003,Electronics,159.13,90,0,0,131
2024-06-18,Mumbai,MUM_2,P004,Beverages,106.39,106,0,0,129
2024-06-18,Mumbai,MUM_2,P005,Cleaning,108.74,94,0,0,127
2024-06-19,Indore,IND_1,P001,Grocery,79.29,58,0,0,149
2024-06-19,Indore,IND_1,P002,Personal Care,98.25,75,0,0,166
2024-06-19,Indore,IND_1,P003,Electronics,170.04,141,0,0,176
2024-06-19,Indore,IND_1,P004,Beverages,151.56,152,0,0,249
2024-06-19,Indore,IND_1,P005,Cleaning,172.69,120,0,0,163
2024-06-19,Indore,IND_2,P001,Grocery,83.27,176,0,0,236
2024-06-19,Indore,IND_2,P002,Personal Care,103.75,193,0,1,219
2024-06-19,Indore,IND_2,P003,Electronics,146.79,115,0,0,213
2024-06-19,Indore,IND_2,P004,Beverages,149.66,80,0,0,122
2024-06-19,Indore,IND_2,P005,Cleaning,77.33,68,0,0,150
2024-06-19,Delhi,DEL_1,P001,Grocery,47.91,152,0,0,202
2024-06-19,Delhi,DEL_1,P002,Personal Care,110.91,153,0,0,233
2024-06-19,Delhi,DEL_1,P003,Electronics,160.49,214,0,0,232
2024-06-19,Delhi,DEL_1,P004,Beverages,141.75,139,0,0,235
2024-06-19,Delhi,DEL_1,P005,Cleaning,133.32,76,0,0,113
2024-06-19,Delhi,DEL_2,P001,Grocery,195.68,89,0,0,152
2024-06-19,Delhi,DEL_2,P002,Personal Care,63.87,65,0,1,127
2024-06-19,Delhi,DEL_2,P003,Electronics,146.97,152,0,0,185
2024-06-19,Delhi,DEL_2,P004,Beverages,172.51,187,0,0,213
2024-06-19,Delhi,DEL_2,P005,Cleaning,184.03,38,0,0,90
2024-06-19,Mumbai,MUM_1,P001,Grocery,179.2,121,0,0,158
2024-06-19,Mumbai,MUM_1,P002,Personal Care,75.43,157,0,0,224
2024-06-19,Mumbai,MUM_1,P003,Electronics,175.71,154,0,0,188
2024-06-19,Mumbai,MUM_1,P004,Beverages,161.43,95,0,0,116
2024-06-19,Mumbai,MUM_1,P005,Cleaning,30.23,189,0,0,230
2024-06-19,Mumbai,MUM_2,P001,Grocery,182.76,105,0,0,200
2024-06-19,Mumbai,MUM_2,P002,Personal Care,55.9,167,0,1,263
2024-06-19,Mumbai,MUM_2,P003,Electronics,144.18,189,0,0,207
2024-06-19,Mumbai,MUM_2,P004,Beverages,70.66,105,0,0,185
2024-06-19,Mumbai,MUM_2,P005,Cleaning,53.94,177,0,0,231
2024-06-20,Indore,IND_1,P001,Grocery,76.96,199,0,1,255
2024-06-20,Indore,IND_1,P002,Personal Care,185.97,113,0,0,169
2024-06-20,Indore,IND_1,P003,Electronics,40.31,62,0,0,125
2024-06-20,Indore,IND_1,P004,Beverages,100.66,95,0,0,165
2024-06-20,Indore,IND_1,P005,Cleaning,191.34,225,0,1,316
2024-06-20,Indore,IND_2,P001,Grocery,122.97,42,0,0,57
2024-06-20,Indore,IND_2,P002,Personal Care,105.74,163,0,0,200
2024-06-20,Indore,IND_2,P003,Electronics,142.05,122,0,0,179
2024-06-20,Indore,IND_2,P004,Beverages,99.13,148,0,1,176
2024-06-20,Indore,IND_2,P005,Cleaning,59.94,158,0,0,171
2024-06-20,Delhi,DEL_1,P001,Grocery,171.0,180,0,0,197
2024-06-20,Delhi,DEL_1,P002,Personal Care,57.48,145,0,0,219
2024-06-20,Delhi,DEL_1,P003,Electronics,107.9,155,0,0,250
2024-06-20,Delhi,DEL_1,P004,Beverages,132.52,120,0,1,157
2024-06-20,Delhi,DEL_1,P005,Cleaning,68.88,160,0,0,191
2024-06-20,Delhi,DEL_2,P001,Grocery,102.88,167,0,0,189
2024-06-20,Delhi,DEL_2,P002,Personal Care,30.08,103,0,1,196
2024-06-20,Delhi,DEL_2,P003,Electronics,45.42,167,0,0,266
2024-06-20,Delhi,DEL_2,P004,Beverages,90.71,183,0,0,274
2024-06-20,Delhi,DEL_2,P005,Cleaning,141.63,78,0,0,113
2024-06-20,Mumbai,MUM_1,P001,Grocery,186.1,66,0,0,80
2024-06-20,Mumbai,MUM_1,P002,Personal Care,36.12,156,0,0,206
2024-06-20,Mumbai,MUM_1,P003,Electronics,191.58,158,0,0,243
2024-06-20,Mumbai,MUM_1,P004,Beverages,158.99,121,0,0,201
2024-06-20,Mumbai,MUM_1,P005,Cleaning,173.79,159,0,0,176
2024-06-20,Mumbai,MUM_2,P001,Grocery,61.64,155,0,0,210
2024-06-20,Mumbai,MUM_2,P002,Personal Care,65.2,127,0,0,137
2024-06-20,Mumbai,MUM_2,P003,Electronics,99.6,113,0,1,185
2024-06-20,Mumbai,MUM_2,P004,Beverages,86.47,88,0,0,131
2024-06-20,Mumbai,MUM_2,P005,Cleaning,178.9,157,0,0,189
2024-06-21,Indore,IND_1,P001,Grocery,188.27,147,0,0,216
2024-06-21,Indore,IND_1,P002,Personal Care,118.83,199,0,0,248
2024-06-21,Indore,IND_1,P003,Electronics,68.44,124,0,0,219
2024-06-21,Indore,IND_1,P004,Beverages,153.99,114,0,1,159
2024-06-21,Indore,IND_1,P005,Cleaning,156.12,178,0,1,212
2024-06-21,Indore,IND_2,P001,Grocery,72.98,178,0,0,234
2024-06-21,Indore,IND_2,P002,Personal Care,167.14,122,0,1,147
2024-06-21,Indore,IND_2,P003,Electronics,43.34,55,0,0,123
2024-06-21,Indore,IND_2,P004,Beverages,75.73,183,0,0,209
2024-06-21,Indore,IND_2,P005,Cleaning,132.26,206,0,0,236
2024-06-21,Delhi,DEL_1,P001,Grocery,125.22,109,0,0,206
2024-06-21,Delhi,DEL_1,P002,Personal Care,57.03,169,0,0,248
2024-06-21,Delhi,DEL_1,P003,Electronics,186.57,171,0,0,221
2024-06-21,Delhi,DEL_1,P004,Beverages,63.19,53,0,0,146
2024-06-21,Delhi,DEL_1,P005,Cleaning,196.35,153,0,1,217
2024-06-21,Delhi,DEL_2,P001,Grocery,123.38,81,0,0,122
2024-06-21,Delhi,DEL_2,P002,Personal Care,95.83,191,0,1,204
2024-06-21,Delhi,DEL_2,P003,Electronics,125.03,189,0,0,247
2024-06-21,Delhi,DEL_2,P004,Beverages,121.92,60,0,0,133
2024-06-21,Delhi,DEL_2,P005,Cleaning,151.45,158,0,1,210
2024-06-21,Mumbai,MUM_1,P001,Grocery,177.1,56,0,0,137
2024-06-21,Mumbai,MUM_1,P002,Personal Care,72.58,175,0,0,200
2024-06-21,Mumbai,MUM_1,P003,Electronics,196.92,122,0,0,184
2024-06-21,Mumbai,MUM_1,P004,Beverages,82.15,184,0,0,199
2024-06-21,Mumbai,MUM_1,P005,Cleaning,86.79,105,0,0,147
2024-06-21,Mumbai,MUM_2,P001,Grocery,78.58,76,0,0,171
2024-06-21,Mumbai,MUM_2,P002,Personal Care,86.52,98,0,0,191
2024-06-21,Mumbai,MUM_2,P003,Electronics,144.15,62,0,0,158
2024-06-21,Mumbai,MUM_2,P004,Beverages,101.12,182,0,0,265
2024-06-21,Mumbai,MUM_2,P005,Cleaning,185.5,96,0,0,134
2024-06-22,Indore,IND_1,P001,Grocery,196.11,103,0,0,181
2024-06-22,Indore,IND_1,P002,Personal Care,62.27,106,0,0,118
2024-06-22,Indore,IND_1,P003,Electronics,64.91,65,0,0,96
2024-06-22,Indore,IND_1,P004,Beverages,54.47,49,0,0,99
2024-06-22,Indore,IND_1,P005,Cleaning,45.65,134,0,0,196
2024-06-22,Indore,IND_2,P001,Grocery,32.57,92,0,1,111
2024-06-22,Indore,IND_2,P002,Personal Care,106.62,102,0,0,113
2024-06-22,Indore,IND_2,P003,Electronics,177.24,75,0,1,137
2024-06-22,Indore,IND_2,P004,Beverages,190.61,75,0,0,112
2024-06-22,Indore,IND_2,P005,Cleaning,136.67,77,0,0,135
2024-06-22,Delhi,DEL_1,P001,Grocery,122.14,233,0,1,274
2024-06-22,Delhi,DEL_1,P002,Personal Care,144.32,218,0,1,301
2024-06-22,Delhi,DEL_1,P003,Electronics,31.41,132,0,0,156
2024-06-22,Delhi,DEL_1,P004,Beverages,168.93,208,0,0,234
2024-06-22,Delhi,DEL_1,P005,Cleaning,122.97,92,0,0,153
2024-06-22,Delhi,DEL_2,P001,Grocery,32.34,155,0,0,233
2024-06-22,Delhi,DEL_2,P002,Personal Care,43.11,118,0,1,160
2024-06-22,Delhi,DEL_2,P003,Electronics,144.39,91,0,0,110
2024-06-22,Delhi,DEL_2,P004,Beverages,180.44,90,0,0,173
2024-06-22,Delhi,DEL_2,P005,Cleaning,117.31,143,0,0,160
2024-06-22,Mumbai,MUM_1,P001,Grocery,41.64,130,0,0,178
2024-06-22,Mumbai,MUM_1,P002,Personal Care,75.71,77,0,0,95
2024-06-22,Mumbai,MUM_1,P003,Electronics,35.95,30,0,0,99
2024-06-22,Mumbai,MUM_1,P004,Beverages,171.72,173,0,0,219
2024-06-22,Mumbai,MUM_1,P005,Cleaning,163.28,104,0,0,170
2024-06-22,Mumbai,MUM_2,P001,Grocery,64.19,157,0,0,227
2024-06-22,Mumbai,MUM_2,P002,Personal Care,109.82,170,0,0,180
2024-06-22,Mumbai,MUM_2,P003,Electronics,187.08,203,0,0,286
2024-06-22,Mumbai,MUM_2,P004,Beverages,190.23,154,0,0,231
2024-06-22,Mumbai,MUM_2,P005,Cleaning,79.16,95,0,0,160
2024-06-23,Indore,IND_1,P001,Grocery,124.07,125,0,0,159
2024-06-23,Indore,IND_1,P002,Personal Care,170.78,96,0,0,110
2024-06-23,Indore,IND_1,P003,Electronics,85.55,141,0,0,235
2024-06-23,Indore,IND_1,P004,Beverages,183.6,146,0,0,190
2024-06-23,Indore,IND_1,P005,Cleaning,89.31,67,0,0,163
2024-06-23,Indore,IND_2,P001,Grocery,108.51,183,0,0,278
2024-06-23,Indore,IND_2,P002,Personal Care,80.31,144,0,0,176
2024-06-23,Indore,IND_2,P003,Electronics,103.03,120,0,0,195
2024-06-23,Indore,IND_2,P004,Beverages,120.42,138,0,0,157
2024-06-23,Indore,IND_2,P005,Cleaning,137.89,83,0,0,103
2024-06-23,Delhi,DEL_1,P001,Grocery,71.71,164,0,0,201
2024-06-23,Delhi,DEL_1,P002,Personal Care,127.23,205,0,1,261
2024-06-23,Delhi,DEL_1,P003,Electronics,158.16,175,0,1,213
2024-06-23,Delhi,DEL_1,P004,Beverages,115.02,170,0,0,213
2024-06-23,Delhi,DEL_1,P005,Cleaning,33.76,113,0,1,151
2024-06-23,Delhi,DEL_2,P001,Grocery,104.65,99,0,1,179
2024-06-23,Delhi,DEL_2,P002,Personal Care,49.43,64,0,0,116
2024-06-23,Delhi,DEL_2,P003,Electronics,41.74,98,0,0,139
2024-06-23,Delhi,DEL_2,P004,Beverages,151.49,137,0,1,211
2024-06-23,Delhi,DEL_2,P005,Cleaning,109.06,213,0,1,273
2024-06-23,Mumbai,MUM_1,P001,Grocery,78.54,126,0,0,150
2024-06-23,Mumbai,MUM_1,P002,Personal Care,109.27,97,0,0,163
2024-06-23,Mumbai,MUM_1,P003,Electronics,166.6,106,0,1,151
2024-06-23,Mumbai,MUM_1,P004,Beverages,174.15,96,0,0,150
2024-06-23,Mumbai,MUM_1,P005,Cleaning,106.58,126,0,0,138
2024-06-23,Mumbai,MUM_2,P001,Grocery,89.59,99,0,0,163
2024-06-23,Mumbai,MUM_2,P002,Personal Care,92.83,163,0,0,202
2024-06-23,Mumbai,MUM_2,P003,Electronics,67.0,92,0,0,110
2024-06-23,Mumbai,MUM_2,P004,Beverages,30.9,115,0,1,182
2024-06-23,Mumbai,MUM_2,P005,Cleaning,162.93,115,0,0,182
2024-06-24,Indore,IND_1,P001,Grocery,158.95,82,0,0,100
2024-06-24,Indore,IND_1,P002,Personal Care,88.98,201,0,0,226
2024-06-24,Indore,IND_1,P003,Electronics,158.98,120,0,0,215
2024-06-24,Indore,IND_1,P004,Beverages,158.91,68,0,0,88
2024-06-24,Indore,IND_1,P005,Cleaning,76.06,113,0,0,124
2024-06-24,Indore,IND_2,P001,Grocery,102.22,104,0,1,124
2024-06-24,Indore,IND_2,P002,Personal Care,61.95,48,0,0,80
2024-06-24,Indore,IND_2,P003,Electronics,142.12,160,0,0,231
2024-06-24,Indore,IND_2,P004,Beverages,147.7,92,0,0,129
2024-06-24,Indore,IND_2,P005,Cleaning,108.73,135,0,0,151
2024-06-24,Delhi,DEL_1,P001,Grocery,74.99,186,0,0,283
2024-06-24,Delhi,DEL_1,P002,Personal Care,45.03,76,0,0,93
2024-06-24,Delhi,DEL_1,P003,Electronics,35.3,133,0,0,221
2024-06-24,Delhi,DEL_1,P004,Beverages,124.75,179,0,0,277
2024-06-24,Delhi,DEL_1,P005,Cleaning,182.65,172,0,1,189
2024-06-24,Delhi,DEL_2,P001,Grocery,72.33,91,0,0,148
2024-06-24,Delhi,DEL_2,P002,Personal Care,170.53,119,0,1,195
2024-06-24,Delhi,DEL_2,P003,Electronics,199.6,207,0,0,232
2024-06-24,Delhi,DEL_2,P004,Beverages,99.9,203,0,0,260
2024-06-24,Delhi,DEL_2,P005,Cleaning,83.07,184,0,0,242
2024-06-24,Mumbai,MUM_1,P001,Grocery,159.59,146,0,0,165
2024-06-24,Mumbai,MUM_1,P002,Personal Care,96.4,87,0,0,115
2024-06-24,Mumbai,MUM_1,P003,Electronics,105.19,84,0,0,104
2024-06-24,Mumbai,MUM_1,P004,Beverages,187.95,110,0,0,124
2024-06-24,Mumbai,MUM_1,P005,Cleaning,199.26,209,0,1,256
2024-06-24,Mumbai,MUM_2,P001,Grocery,130.84,204,0,0,274
2024-06-24,Mumbai,MUM_2,P002,Personal Care,144.71,198,0,0,296
2024-06-24,Mumbai,MUM_2,P003,Electronics,140.27,132,0,0,206
2024-06-24,Mumbai,MUM_2,P004,Beverages,138.11,172,0,0,227
2024-06-24,Mumbai,MUM_2,P005,Cleaning,58.85,194,0,0,236
2024-06-25,Indore,IND_1,P001,Grocery,133.65,89,0,0,136
2024-06-25,Indore,IND_1,P002,Personal Care,121.11,136,0,0,158
2024-06-25,Indore,IND_1,P003,Electronics,56.13,117,0,0,198
2024-06-25,Indore,IND_1,P004,Beverages,46.13,208,0,0,225
2024-06-25,Indore,IND_1,P005,Cleaning,41.31,156,0,0,211
2024-06-25,Indore,IND_2,P001,Grocery,142.04,103,0,0,171
2024-06-25,Indore,IND_2,P002,Personal Care,180.64,127,0,0,217
2024-06-25,Indore,IND_2,P003,Electronics,135.85,77,0,1,165
2024-06-25,Indore,IND_2,P004,Beverages,174.06,56,0,0,77
2024-06-25,Indore,IND_2,P005,Cleaning,168.89,143,0,1,181
2024-06-25,Delhi,DEL_1,P001,Grocery,44.47,110,0,0,139
2024-06-25,Delhi,DEL_1,P002,Personal Care,39.39,120,0,1,144
